id,student_id,lesson_id,registered,registration_time,registration_type,mark,mark_time
15074,529,330,1,00:22:34.237,MANUAL,,
15075,461,330,1,00:22:34.242,MANUAL,,
15076,493,330,1,16:26:13.017,MANUAL,,
15077,471,330,1,00:22:34.242,MANUAL,,
15078,504,330,1,00:22:34.244,MANUAL,,
15079,481,330,1,00:22:34.243,MANUAL,,
15080,431,330,1,00:22:34.239,MANUAL,,
15081,468,330,1,00:22:34.242,MANUAL,,
15082,509,330,1,00:22:34.244,MANUAL,,
15083,430,330,1,00:22:34.239,MANUAL,,
15084,472,330,1,00:22:34.243,MANUAL,,
15085,423,330,1,00:22:34.239,MANUAL,,
15086,494,330,1,00:22:34.244,MANUAL,,
15087,455,330,1,00:22:34.241,MANUAL,,
15088,502,330,0,,,,
15089,459,330,1,00:22:34.241,MANUAL,,
15090,503,330,1,00:22:34.244,MANUAL,,
15091,523,330,1,00:22:34.237,MANUAL,,
15092,433,330,1,00:22:34.24,MANUAL,,
15093,453,330,1,00:22:34.24,MANUAL,,
15094,477,330,0,,,,
15095,486,330,1,00:22:34.243,MANUAL,,
15096,538,330,1,00:22:34.238,MANUAL,+,
15097,447,330,1,00:22:34.24,MANUAL,,
15098,441,330,0,,,,
15099,506,330,1,00:22:34.244,MANUAL,,
15100,425,330,0,,,р,
15101,540,330,1,00:22:34.238,MANUAL,,
15102,435,330,1,00:22:34.24,MANUAL,,
15103,467,330,1,00:22:34.242,MANUAL,,
15104,434,330,0,,,р,
15105,440,330,1,00:22:34.24,MANUAL,,
15106,524,330,1,00:22:34.237,MANUAL,,
15107,422,330,1,00:22:34.239,MANUAL,,
15108,508,330,1,00:22:34.244,MANUAL,,
15109,537,330,1,00:22:34.238,MANUAL,,
15110,534,330,1,00:22:34.238,MANUAL,,
15111,521,330,1,00:22:34.237,MANUAL,,
15112,527,330,1,00:22:34.237,MANUAL,,
15113,449,330,1,00:22:34.24,MANUAL,,
15114,505,330,0,,,,
15115,427,330,1,00:22:34.239,MANUAL,,
15116,443,330,1,00:22:34.24,MANUAL,,
15117,539,330,1,00:22:34.238,MANUAL,,
15118,491,330,1,00:22:34.243,MANUAL,,
15119,490,330,1,00:22:34.243,MANUAL,,
15120,474,330,1,00:22:34.243,MANUAL,,
15121,458,330,1,00:22:34.241,MANUAL,,
15122,479,330,1,00:22:34.243,MANUAL,,
15123,542,330,1,00:22:34.238,MANUAL,,
15124,511,330,1,00:22:34.244,MANUAL,,
15125,525,330,1,00:22:34.237,MANUAL,,
15126,445,330,1,00:22:34.24,MANUAL,,
15127,514,330,0,,,,
15128,429,330,1,00:22:34.239,MANUAL,,
15129,416,330,1,00:22:34.238,MANUAL,,
15130,483,330,0,,,,
15131,487,330,1,00:22:34.243,MANUAL,,
15132,446,330,1,00:22:34.24,MANUAL,,
15133,536,330,1,00:22:34.238,MANUAL,,
15134,510,330,0,,,,
15135,535,330,1,00:22:34.238,MANUAL,,
15136,415,330,1,00:22:34.238,MANUAL,,
15137,507,330,0,,,,
15138,501,330,1,00:22:34.244,MANUAL,,
15139,541,330,1,00:22:34.238,MANUAL,,
15140,438,330,1,00:22:34.24,MANUAL,,
15141,484,330,1,00:22:34.243,MANUAL,,
15142,475,330,1,00:22:34.243,MANUAL,,
15143,476,330,1,00:22:34.243,MANUAL,,
15144,437,330,1,00:22:34.24,MANUAL,,
15145,513,330,1,00:22:34.237,MANUAL,,
15146,421,330,1,18:08:09.924,MANUAL,,
15147,473,330,0,,,,
15148,499,330,1,00:22:34.244,MANUAL,,
15149,417,330,1,00:22:34.238,MANUAL,,
15150,450,330,1,00:22:34.24,MANUAL,,
15151,463,330,1,00:22:34.242,MANUAL,,
15152,470,330,1,00:22:34.242,MANUAL,,
15153,457,330,1,00:22:34.241,MANUAL,,
15154,492,330,1,00:22:34.243,MANUAL,,
15155,442,330,1,00:22:34.24,MANUAL,,
15156,85,330,1,00:22:34.238,MANUAL,,
15157,454,330,1,00:22:34.241,MANUAL,,
15158,519,330,1,00:22:34.237,MANUAL,,
15159,544,330,1,00:22:34.238,MANUAL,,
15160,526,330,1,00:22:34.237,MANUAL,,
15161,498,330,0,,,,
15162,543,330,1,00:22:34.238,MANUAL,,
15163,419,330,1,00:22:34.239,MANUAL,,
15164,448,330,1,00:22:34.24,MANUAL,-,
15165,533,330,1,00:22:34.238,MANUAL,,
15166,462,330,1,00:22:34.242,MANUAL,,
15167,515,330,1,00:22:34.237,MANUAL,,
15168,469,330,1,00:22:34.242,MANUAL,,
15169,432,330,1,00:22:34.24,MANUAL,,
15170,436,330,1,00:22:34.24,MANUAL,,
15171,532,330,1,00:22:34.238,MANUAL,,
15172,528,330,1,00:22:34.237,MANUAL,,
15173,439,330,1,00:22:34.24,MANUAL,,
15174,428,330,1,00:22:34.239,MANUAL,,
15175,495,330,0,,,,
15176,531,330,1,00:22:34.238,MANUAL,,
15177,466,330,1,00:22:34.242,MANUAL,,
15178,522,330,1,00:22:34.237,MANUAL,,
15179,517,330,1,00:22:34.237,MANUAL,,
15180,444,330,1,00:22:34.24,MANUAL,,
15181,451,330,1,00:22:34.24,MANUAL,,
15182,464,330,1,00:22:34.242,MANUAL,,
15183,500,330,1,00:22:34.244,MANUAL,,
15184,465,330,1,00:22:34.242,MANUAL,,
15185,460,330,1,00:22:34.241,MANUAL,,
15186,478,330,1,00:22:34.243,MANUAL,,
15187,497,330,0,,,,
15188,516,330,1,00:22:34.237,MANUAL,,
15189,512,330,1,00:22:34.237,MANUAL,,
15190,488,330,1,00:22:34.243,MANUAL,,
15191,518,330,1,00:22:34.237,MANUAL,,
15192,496,330,1,00:22:34.244,MANUAL,,
15193,420,330,0,,,,
15194,456,330,1,00:22:34.241,MANUAL,,
15195,424,330,1,00:22:34.239,MANUAL,,
15196,545,330,0,,,,
15197,482,330,0,,,,
15242,520,331,,,,8,
15243,485,331,,,,9,
15244,530,331,,,,7,
15245,418,331,,,,8,
15246,489,331,,,,,
15247,480,331,,,,7,
15248,452,331,,,,9,
15249,529,331,,,,7,
15250,461,331,,,,6,
15251,493,331,,,,5,
15252,471,331,,,,7,
15253,504,331,,,,7,
15254,481,331,,,,8,
15255,431,331,,,,9,
15256,468,331,,,,8,
15257,509,331,,,,9,
15258,430,331,,,,9,
15259,423,331,,,,4,
15260,494,331,,,,8,
15261,455,331,,,,6,
15262,502,331,,,,6,
15263,503,331,,,,7,
15264,523,331,,,,10,
15265,433,331,,,,8,
15266,453,331,,,,6,
15267,477,331,,,,7,
15268,486,331,,,,9,
15269,538,331,,,,8,
15270,447,331,,,,9,
15271,441,331,,,,9,
15272,506,331,,,,8,
15273,425,331,,,,9,
15274,540,331,,,,9,
15275,435,331,,,,10,
15276,472,331,,,,8,
15277,467,331,,,,8,
15278,434,331,,,,8,
15279,440,331,,,,8,
15280,524,331,,,,9,
15281,422,331,,,,8,
15282,508,331,,,,,
15283,537,331,,,,9,
15284,534,331,,,,,
15285,521,331,,,,7,
15286,527,331,,,,7,
15287,449,331,,,,8,
15288,505,331,,,,7,
15289,445,331,,,,9,
15290,427,331,,,,9,
15291,426,331,,,,9,
15292,443,331,,,,8,
15293,539,331,,,,8,
15294,491,331,,,,8,
15295,490,331,,,,9,
15296,474,331,,,,7,
15297,458,331,,,,9,
15298,479,331,,,,7,
15299,542,331,,,,9,
15300,511,331,,,,9,
15301,525,331,,,,8,
15302,514,331,,,,5,
15303,429,331,,,,8,
15304,416,331,,,,,
15305,483,331,,,,8,
15306,487,331,,,,9,
15307,446,331,,,,9,
15308,536,331,,,,9,
15309,510,331,,,,7,
15310,535,331,,,,7,
15311,545,331,,,,9,
15312,415,331,,,,8,
15313,507,331,,,,7,
15314,501,331,,,,8,
15315,541,331,,,,6,
15316,438,331,,,,8,
15317,512,331,,,,9,
15318,484,331,,,,9,
15319,475,331,,,,8,
15320,476,331,,,,9,
15321,437,331,,,,8,
15322,513,331,,,,7,
15323,421,331,,,,10,
15324,473,331,,,,8,
15325,499,331,,,,7,
15326,417,331,,,,7,
15327,450,331,,,,8,
15328,463,331,,,,7,
15329,470,331,,,,8,
15330,457,331,,,,6,
15331,492,331,,,,8,
15332,442,331,,,,8,
15333,85,331,,,,,
15334,454,331,,,,6,
15335,519,331,,,,7,
15336,544,331,,,,9,
15337,526,331,,,,7,
15338,498,331,,,,7,
15339,543,331,,,,9,
15340,419,331,,,,8,
15341,448,331,,,,9,
15342,533,331,,,,7,
15343,462,331,,,,7,
15344,515,331,,,,8,
15345,469,331,,,,7,
15346,432,331,,,,9,
15347,436,331,,,,8,
15348,532,331,,,,8,
15349,528,331,,,,7,
15350,439,331,,,,8,
15351,428,331,,,,9,
15352,495,331,,,,7,
15353,531,331,,,,8,
15354,466,331,,,,7,
15355,522,331,,,,7,
15356,517,331,,,,8,
15357,444,331,,,,8,
15358,451,331,,,,8,
15359,464,331,,,,6,
15360,500,331,,,,7,
15361,465,331,,,,8,
15362,460,331,,,,9,
15363,478,331,,,,8,
15364,497,331,,,,7,
15365,516,331,,,,10,
15366,488,331,,,,8,
15367,518,331,,,,8,
15368,496,331,,,,8,
15369,459,331,,,,7,
15370,420,331,,,,1,
15371,456,331,,,,9,
15372,424,331,,,,9,
15373,482,331,,,,7,
15374,547,332,1,14:51:54.621,MANUAL,,
15375,554,332,1,14:51:54.621,MANUAL,,
15376,553,332,1,14:51:54.621,MANUAL,,
15377,557,332,1,14:51:54.621,MANUAL,,
15378,569,332,0,,,,
15379,550,332,1,14:52:14.91,MANUAL,,
15380,560,332,1,14:51:54.621,MANUAL,,
15381,561,332,1,14:51:54.621,MANUAL,,
15382,570,332,1,14:51:54.621,MANUAL,,
15383,563,332,1,14:51:54.621,MANUAL,,
15384,573,332,0,,,,
15385,572,332,0,,,,
15386,571,332,0,,,,
15387,568,332,1,14:51:54.621,MANUAL,,
15388,574,332,1,14:51:54.622,MANUAL,,
15389,558,332,1,14:51:54.621,MANUAL,,
15390,555,332,1,14:51:54.621,MANUAL,,
15391,564,332,1,14:51:54.621,MANUAL,,
15392,549,332,1,14:51:54.621,MANUAL,,
15393,556,332,1,14:51:54.621,MANUAL,,
15394,548,332,1,14:51:54.621,MANUAL,,
15395,551,332,0,,,,
15396,552,332,1,14:51:54.621,MANUAL,,
15397,546,332,1,14:51:54.62,MANUAL,,
15398,562,332,1,14:51:54.621,MANUAL,,
15399,567,332,1,14:51:54.621,MANUAL,,
15400,559,332,1,14:51:54.621,MANUAL,,
15401,566,332,1,14:51:54.621,MANUAL,,
15402,565,332,0,,,,
15403,547,333,1,14:53:38.436,MANUAL,,
15404,554,333,1,14:53:38.436,MANUAL,,
15405,553,333,1,14:53:38.436,MANUAL,,
15406,557,333,1,14:53:38.436,MANUAL,,
15407,569,333,,,,,
15408,550,333,1,14:53:38.436,MANUAL,,
15409,560,333,1,14:53:38.437,MANUAL,,
15410,561,333,1,14:53:38.437,MANUAL,,
15411,570,333,1,14:53:38.438,MANUAL,,
15412,563,333,1,14:53:38.437,MANUAL,,
15413,573,333,,,,,
15414,572,333,,,,,
15415,571,333,0,,,,
15416,568,333,0,,,,
15417,574,333,1,14:53:38.438,MANUAL,,
15418,558,333,1,14:53:38.437,MANUAL,,
15419,555,333,1,14:53:38.436,MANUAL,,
15420,564,333,1,14:53:38.438,MANUAL,,
15421,549,333,1,14:53:38.436,MANUAL,,
15422,556,333,1,14:53:38.436,MANUAL,,
15423,548,333,1,14:53:38.436,MANUAL,,
15424,551,333,,,,,
15425,552,333,1,14:53:38.436,MANUAL,,
15426,546,333,1,14:53:38.436,MANUAL,,
15427,562,333,1,14:53:38.437,MANUAL,,
15428,567,333,0,,,,
15429,559,333,1,14:53:38.437,MANUAL,,
15430,566,333,1,14:53:38.438,MANUAL,,
15431,565,333,,,,,
15432,547,334,0,,,,
15433,554,334,0,,,,
15434,553,334,0,,,,
15435,557,334,0,,,,
15436,569,334,0,,,,
15437,550,334,0,,,,
15438,560,334,0,,,,
15439,561,334,0,,,,
15440,570,334,0,,,,
15441,563,334,0,,,,
15442,573,334,0,,,,
15443,572,334,0,,,,
15444,571,334,0,,,,
15445,568,334,0,,,,
15446,574,334,0,,,,
15447,558,334,0,,,,
15448,555,334,0,,,,
15449,564,334,0,,,,
15450,549,334,0,,,,
15451,556,334,0,,,,
15452,548,334,0,,,,
15453,551,334,0,,,,
15454,552,334,0,,,,
15455,546,334,0,,,,
15456,562,334,0,,,,
15457,567,334,0,,,,
15458,559,334,0,,,,
15459,566,334,0,,,,
15460,565,334,0,,,,
15461,547,335,1,13:31:40.338,MANUAL,,
15462,554,335,1,13:31:40.338,MANUAL,,
15463,553,335,1,13:31:40.338,MANUAL,,
15464,557,335,1,13:31:40.338,MANUAL,,
15465,569,335,1,13:32:11.278,MANUAL,,
15466,550,335,1,13:31:40.338,MANUAL,,
15467,560,335,1,13:31:40.338,MANUAL,,
15468,561,335,1,13:31:40.339,MANUAL,,
15469,570,335,1,13:31:40.339,MANUAL,,
15470,563,335,1,13:31:40.339,MANUAL,,
15471,573,335,1,13:31:40.339,MANUAL,,
15472,572,335,0,,,,
15473,571,335,1,13:31:40.339,MANUAL,,
15474,568,335,0,,,,
15475,574,335,1,13:31:40.339,MANUAL,,
15476,558,335,1,13:31:40.338,MANUAL,,
15477,555,335,1,13:31:40.338,MANUAL,,
15478,564,335,1,13:31:40.339,MANUAL,,
15479,549,335,1,13:31:40.338,MANUAL,,
15480,556,335,1,13:31:40.338,MANUAL,,
15481,548,335,1,13:31:40.338,MANUAL,,
15482,551,335,1,13:31:40.338,MANUAL,,
15483,552,335,1,13:31:40.338,MANUAL,,
15484,546,335,1,13:31:40.338,MANUAL,,
15485,562,335,1,13:31:40.339,MANUAL,,
15486,567,335,0,,,,
15487,559,335,1,13:31:40.338,MANUAL,,
15488,566,335,1,13:31:40.339,MANUAL,,
15489,565,335,1,13:31:40.339,MANUAL,,
15490,547,336,1,14:51:30.163,MANUAL,,
15491,554,336,0,,,,
15492,553,336,1,14:51:30.164,MANUAL,,
15493,557,336,1,14:51:30.164,MANUAL,,
15494,569,336,0,,,,
15495,550,336,1,14:51:30.164,MANUAL,,
15496,560,336,1,14:51:30.164,MANUAL,,
15497,561,336,1,14:51:30.164,MANUAL,,
15498,570,336,1,14:51:30.165,MANUAL,,
15499,563,336,1,14:51:30.164,MANUAL,,
15500,573,336,0,,,,
15501,572,336,0,,,,
15502,571,336,0,,,,
15503,568,336,0,,,,
15504,574,336,1,14:51:30.166,MANUAL,,
15505,558,336,0,,,,
15506,555,336,1,14:51:30.164,MANUAL,,
15507,564,336,1,14:51:30.164,MANUAL,,
15508,549,336,1,14:51:30.163,MANUAL,,
15509,556,336,0,,,,
15510,548,336,1,14:51:30.163,MANUAL,,
15511,551,336,0,,,,
15512,552,336,1,14:51:30.164,MANUAL,,
15513,546,336,1,14:51:30.163,MANUAL,,
15514,562,336,1,14:51:30.164,MANUAL,,
15515,567,336,0,,,,
15516,559,336,1,14:51:30.164,MANUAL,,
15517,566,336,1,14:51:30.164,MANUAL,,
15518,565,336,0,,,,
15519,547,337,1,14:53:31.889,MANUAL,,
15520,554,337,,,,,
15521,553,337,1,14:53:31.889,MANUAL,,
15522,557,337,1,14:53:31.89,MANUAL,,
15523,569,337,,,,,
15524,550,337,1,14:53:31.889,MANUAL,,
15525,560,337,1,14:53:31.89,MANUAL,,
15526,561,337,1,14:53:31.89,MANUAL,,
15527,570,337,1,14:53:31.89,MANUAL,,
15528,563,337,1,14:53:31.89,MANUAL,,
15529,573,337,,,,,
15530,572,337,,,,,
15531,571,337,,,,,
15532,568,337,,,,,
15533,574,337,1,14:53:31.89,MANUAL,,
15534,558,337,,,,,
15535,555,337,1,14:53:31.889,MANUAL,,
15536,564,337,1,14:53:31.89,MANUAL,,
15537,549,337,1,14:53:31.889,MANUAL,,
15538,556,337,,,,,
15539,548,337,1,14:53:31.889,MANUAL,,
15540,551,337,,,,,
15541,552,337,1,14:53:31.889,MANUAL,,
15542,546,337,1,14:53:31.889,MANUAL,,
15543,562,337,1,14:53:31.89,MANUAL,,
15544,567,337,,,,,
15545,559,337,1,14:53:31.89,MANUAL,,
15546,566,337,1,14:53:31.89,MANUAL,,
15547,565,337,,,,,
15571,174,339,0,,,,
15572,170,339,0,,,,
15573,172,339,0,,,,
15574,169,339,0,,,,
15575,165,339,0,,,,
15576,167,339,0,,,,
15577,178,339,0,,,,
15578,182,339,0,,,,
15579,217,339,0,,,,
15580,168,339,0,,,,
15581,216,339,0,,,,
15582,181,339,0,,,,
15583,164,339,0,,,,
15584,175,339,0,,,,
15585,183,339,0,,,,
15586,176,339,0,,,,
15587,163,339,0,,,,
15588,166,339,0,,,,
15589,161,339,0,,,,
15590,180,339,0,,,,
15591,171,339,0,,,,
15592,179,339,0,,,,
15593,177,339,0,,,,
15594,520,340,1,18:01:25.651,AUTOMATIC,,
15595,485,340,1,16:54:37.271,AUTOMATIC,,
15596,530,340,1,16:29:15.531,AUTOMATIC,,
15597,418,340,1,16:39:20.853,AUTOMATIC,,
15598,489,340,,,,,
15599,480,340,1,16:37:56.809,AUTOMATIC,,
15600,452,340,1,16:27:38.645,AUTOMATIC,,
15601,529,340,1,16:29:26.422,AUTOMATIC,,
15602,461,340,1,21:53:57.485,MANUAL,,
15603,471,340,1,16:52:47.575,AUTOMATIC,,
15604,504,340,1,18:01:20.273,MANUAL,,
15605,481,340,1,21:53:47.145,MANUAL,,
15606,431,340,1,16:42:55.332,AUTOMATIC,,
15607,468,340,1,16:28:12.724,AUTOMATIC,,
15608,509,340,1,16:36:08.423,AUTOMATIC,,
15609,430,340,1,16:29:04.118,AUTOMATIC,,
15610,423,340,1,16:33:58.968,AUTOMATIC,,
15611,494,340,,,,,
15612,455,340,1,16:34:51.044,AUTOMATIC,,
15613,502,340,,,,,
15614,503,340,1,18:03:42.473,MANUAL,,
15615,523,340,1,16:33:11.012,AUTOMATIC,,
15616,433,340,1,16:35:54.912,AUTOMATIC,,
15617,453,340,1,18:06:45.161,MANUAL,,
15618,477,340,1,18:01:34.225,AUTOMATIC,,
15619,486,340,1,16:52:58.45,AUTOMATIC,,
15620,538,340,1,16:36:05.044,MANUAL,,
15621,447,340,1,16:27:33.707,AUTOMATIC,,
15622,441,340,,,,,
15623,506,340,1,18:03:23.73,MANUAL,,
15624,425,340,1,16:37:19.709,MANUAL,,
15625,540,340,1,16:29:57.141,AUTOMATIC,,
15626,435,340,1,16:31:31.71,MANUAL,,
15627,472,340,1,16:53:05.285,AUTOMATIC,,
15628,467,340,1,16:28:05.903,AUTOMATIC,,
15629,434,340,1,16:37:08.326,MANUAL,,
15630,440,340,1,16:27:48.057,AUTOMATIC,,
15631,524,340,1,16:32:31.048,MANUAL,,
15632,422,340,1,16:28:01.833,AUTOMATIC,,
15633,508,340,,,,,
15634,537,340,1,16:29:17.881,AUTOMATIC,,
15635,534,340,,,,,
15636,521,340,1,16:29:49.262,AUTOMATIC,,
15637,527,340,1,18:01:44.323,AUTOMATIC,,
15638,449,340,1,16:26:58.06,AUTOMATIC,,
15639,505,340,1,18:02:37.489,MANUAL,,
15640,445,340,1,16:30:01.583,AUTOMATIC,,
15641,427,340,1,16:34:55.426,AUTOMATIC,,
15642,426,340,1,16:28:56.136,AUTOMATIC,,
15643,443,340,1,16:28:35.031,AUTOMATIC,,
15644,539,340,1,18:03:57.434,MANUAL,,
15645,491,340,1,16:30:08.947,AUTOMATIC,,
15646,490,340,1,16:52:31.856,AUTOMATIC,,
15647,474,340,1,16:53:02.003,AUTOMATIC,,
15648,458,340,1,16:27:24.458,AUTOMATIC,,
15649,479,340,1,16:36:21.786,AUTOMATIC,,
15650,542,340,1,16:31:54.76,AUTOMATIC,,
15651,511,340,1,16:53:24.889,AUTOMATIC,,
15652,525,340,,,,,
15653,514,340,,,,,
15654,429,340,1,16:28:27.211,AUTOMATIC,,
15655,493,340,,,,,
15656,416,340,,,,,
15657,483,340,1,18:00:51.457,AUTOMATIC,р/р,
15658,487,340,1,18:00:59.411,AUTOMATIC,,
15659,446,340,1,16:30:05.668,AUTOMATIC,,
15660,536,340,1,16:29:12.783,AUTOMATIC,,
15661,510,340,1,18:02:06.113,AUTOMATIC,,
15662,535,340,1,16:36:19.885,MANUAL,,
15663,545,340,1,16:31:53.897,MANUAL,,
15664,415,340,1,16:39:24.295,AUTOMATIC,,
15665,507,340,1,18:05:05.525,MANUAL,,
15666,501,340,1,18:02:13.86,AUTOMATIC,,
15667,541,340,,,,,
15668,438,340,1,16:38:51.681,MANUAL,,
15669,512,340,1,18:01:51.688,AUTOMATIC,,
15670,484,340,1,18:00:56.55,AUTOMATIC,,
15671,459,340,1,16:30:27.011,AUTOMATIC,,
15672,475,340,1,16:29:44.41,AUTOMATIC,,
15673,476,340,1,16:28:09.416,AUTOMATIC,,
15674,437,340,1,16:28:31.551,AUTOMATIC,,
15675,513,340,1,16:36:40.856,AUTOMATIC,,
15676,421,340,1,16:31:21.404,MANUAL,,
15677,473,340,,,,,
15678,499,340,1,18:00:44.663,AUTOMATIC,,
15679,417,340,1,16:28:39.675,AUTOMATIC,,
15680,450,340,1,16:26:51.981,AUTOMATIC,,
15681,463,340,,,,,
15682,470,340,1,16:52:36.114,AUTOMATIC,,
15683,457,340,1,16:28:23.909,AUTOMATIC,,
15684,492,340,1,16:28:59.256,AUTOMATIC,,
15685,442,340,1,16:27:43.303,AUTOMATIC,,
15686,85,340,1,18:01:10.746,AUTOMATIC,,
15687,454,340,1,16:29:22.875,AUTOMATIC,,
15688,519,340,1,16:36:13.808,AUTOMATIC,,
15689,544,340,1,16:29:46.396,AUTOMATIC,,
15690,526,340,1,16:30:20.71,AUTOMATIC,,
15691,498,340,,,,,
15692,543,340,1,16:29:42.024,AUTOMATIC,,
15693,419,340,1,16:35:43.284,AUTOMATIC,,
15694,448,340,1,16:27:19.676,AUTOMATIC,,
15695,533,340,1,18:05:24.75,MANUAL,,
15696,462,340,1,16:30:53.546,MANUAL,,
15697,515,340,1,16:37:43.56,AUTOMATIC,,
15698,469,340,1,16:27:56.41,AUTOMATIC,,
15699,432,340,1,16:34:45.859,AUTOMATIC,,
15700,436,340,1,16:29:37.609,AUTOMATIC,,
15701,532,340,1,18:01:48.393,AUTOMATIC,,
15702,528,340,1,16:30:12.488,AUTOMATIC,,
15703,439,340,1,16:39:06.812,MANUAL,,
15704,428,340,1,16:39:16.364,AUTOMATIC,,
15705,495,340,1,18:01:01.634,AUTOMATIC,,
15706,531,340,1,18:00:48.692,AUTOMATIC,,
15707,466,340,1,16:27:51.748,AUTOMATIC,,
15708,522,340,1,18:05:13.185,MANUAL,,
15709,517,340,1,16:29:30.712,AUTOMATIC,,
15710,444,340,1,16:48:40.041,AUTOMATIC,,
15711,451,340,1,16:37:28.635,AUTOMATIC,,
15712,464,340,1,16:33:49.684,AUTOMATIC,,
15713,500,340,1,18:03:02.298,MANUAL,,
15714,465,340,1,16:30:37.5,AUTOMATIC,,
15715,460,340,1,16:37:39.44,AUTOMATIC,-,
15716,478,340,1,16:52:50.656,AUTOMATIC,,
15717,497,340,1,16:38:30.871,MANUAL,,
15718,516,340,1,16:35:26.481,AUTOMATIC,,
15719,488,340,1,16:54:35.806,AUTOMATIC,,
15720,518,340,1,16:29:08.25,AUTOMATIC,,
15721,496,340,,,,,
15722,420,340,,,,,
15723,456,340,1,16:28:17.152,AUTOMATIC,,
15724,424,340,1,16:28:43.904,AUTOMATIC,,
15725,482,340,0,,,,
16148,520,341,1,16:38:50.724,AUTOMATIC,,
16149,485,341,1,16:32:19.886,AUTOMATIC,,
16150,530,341,,,,,
16151,418,341,1,18:04:17.715,MANUAL,,
16152,489,341,,,,,
16153,480,341,,,,,
16154,452,341,1,16:37:42.874,AUTOMATIC,,
16155,529,341,1,16:29:57.493,AUTOMATIC,,
16156,461,341,1,16:34:25.778,AUTOMATIC,,
16157,471,341,1,16:30:30.317,AUTOMATIC,,
16158,504,341,1,16:34:35.383,AUTOMATIC,,
16159,481,341,1,16:31:26.794,AUTOMATIC,,
16160,431,341,,,,,
16161,468,341,1,16:28:23.323,AUTOMATIC,,
16162,509,341,1,16:25:31.829,AUTOMATIC,,
16163,430,341,1,16:36:38.276,AUTOMATIC,,
16164,423,341,,,,,
16165,494,341,1,16:32:29.039,AUTOMATIC,,
16166,455,341,1,16:27:42.483,AUTOMATIC,,
16167,502,341,,,,,
16168,503,341,1,16:33:15.304,AUTOMATIC,,
16169,523,341,1,16:29:23.269,AUTOMATIC,,
16170,433,341,1,16:26:08.886,AUTOMATIC,,
16171,453,341,1,16:26:35.571,AUTOMATIC,,
16172,477,341,1,16:36:47.469,AUTOMATIC,,
16173,486,341,1,16:32:14.419,AUTOMATIC,,
16174,538,341,1,16:29:33.195,AUTOMATIC,,
16175,447,341,1,16:28:19.103,AUTOMATIC,,
16176,441,341,,,,,
16177,506,341,1,16:33:07.041,AUTOMATIC,,
16178,425,341,1,16:30:06.489,AUTOMATIC,,
16179,540,341,1,16:33:24.501,AUTOMATIC,,
16180,435,341,1,16:37:11.258,MANUAL,,
16181,472,341,1,16:31:09.837,AUTOMATIC,,
16182,467,341,1,16:29:00.587,AUTOMATIC,,
16183,434,341,1,16:29:04.586,AUTOMATIC,-,
16184,440,341,1,16:34:41.27,AUTOMATIC,,
16185,524,341,1,16:30:25.017,AUTOMATIC,,
16186,422,341,1,16:36:23.501,AUTOMATIC,,
16187,508,341,,,,,
16188,537,341,1,16:29:52.281,AUTOMATIC,,
16189,534,341,,,,,
16190,521,341,1,16:30:11.149,AUTOMATIC,,
16191,527,341,1,16:38:27.754,AUTOMATIC,,
16192,449,341,1,16:36:26.966,AUTOMATIC,,
16193,505,341,1,16:32:01.303,MANUAL,,
16194,445,341,1,16:27:57.47,AUTOMATIC,,
16195,427,341,1,16:35:53.858,AUTOMATIC,,
16196,426,341,1,16:36:32.08,AUTOMATIC,,
16197,443,341,1,16:28:06.886,AUTOMATIC,,
16198,539,341,1,16:32:58.112,AUTOMATIC,,
16199,491,341,1,16:25:22.934,AUTOMATIC,,
16200,490,341,1,18:03:14.864,AUTOMATIC,,
16201,474,341,1,16:31:32.74,AUTOMATIC,,
16202,458,341,1,16:28:30.357,AUTOMATIC,,
16203,479,341,1,16:36:45.323,AUTOMATIC,,
16204,542,341,1,16:29:42.654,AUTOMATIC,,
16205,511,341,1,16:31:02.196,AUTOMATIC,,
16206,525,341,1,16:37:30.44,AUTOMATIC,,
16207,514,341,1,16:40:30.121,AUTOMATIC,,
16208,429,341,1,16:26:13.779,AUTOMATIC,,
16209,493,341,1,18:13:32.113,MANUAL,,
16210,416,341,,,,,
16211,483,341,1,16:31:17.669,AUTOMATIC,р/р,
16212,487,341,1,16:30:39.217,AUTOMATIC,,
16213,446,341,1,16:28:02.717,AUTOMATIC,,
16214,536,341,1,16:30:51.036,AUTOMATIC,,
16215,510,341,1,16:31:36.359,AUTOMATIC,,
16216,535,341,1,16:33:44.49,MANUAL,,
16217,545,341,1,16:29:45.839,AUTOMATIC,р,
16218,415,341,1,16:42:35.465,AUTOMATIC,-,
16219,507,341,1,16:40:27.441,AUTOMATIC,,
16220,501,341,1,16:30:54.577,AUTOMATIC,,
16221,541,341,,,,,
16222,438,341,1,16:37:55.095,AUTOMATIC,,
16223,512,341,1,16:29:49.809,AUTOMATIC,,
16224,484,341,1,18:05:23.141,MANUAL,,
16225,459,341,1,16:27:29.155,AUTOMATIC,,
16226,475,341,1,16:25:17.924,AUTOMATIC,,
16227,476,341,1,16:25:35.833,AUTOMATIC,,
16228,437,341,1,16:26:19.684,AUTOMATIC,,
16229,513,341,1,16:32:43.966,AUTOMATIC,,
16230,421,341,1,16:29:09.707,AUTOMATIC,,
16231,473,341,,,,,
16232,499,341,1,16:37:36.834,AUTOMATIC,,
